-3.6700E+02	1.7022E+00
-3.6600E+02	1.6870E+00
-3.6500E+02	1.6719E+00
-3.6400E+02	1.6568E+00
-3.6300E+02	1.6418E+00
-3.6200E+02	1.6268E+00
-3.6100E+02	1.6119E+00
-3.6000E+02	1.5970E+00
-3.5900E+02	1.5822E+00
-3.5800E+02	1.5675E+00
-3.5700E+02	1.5528E+00
-3.5600E+02	1.5382E+00
-3.5500E+02	1.5236E+00
-3.5400E+02	1.5091E+00
-3.5300E+02	1.4947E+00
-3.5200E+02	1.4803E+00
-3.5100E+02	1.4660E+00
-3.5000E+02	1.4518E+00
-3.4900E+02	1.4376E+00
-3.4800E+02	1.4236E+00
-3.4700E+02	1.4096E+00
-3.4600E+02	1.3956E+00
-3.4500E+02	1.3818E+00
-3.4400E+02	1.3680E+00
-3.4300E+02	1.3543E+00
-3.4200E+02	1.3407E+00
-3.4100E+02	1.3272E+00
-3.4000E+02	1.3138E+00
-3.3900E+02	1.3004E+00
-3.3800E+02	1.2872E+00
-3.3700E+02	1.2740E+00
-3.3600E+02	1.2610E+00
-3.3500E+02	1.2480E+00
-3.3400E+02	1.2351E+00
-3.3300E+02	1.2223E+00
-3.3200E+02	1.2096E+00
-3.3100E+02	1.1970E+00
-3.3000E+02	1.1845E+00
-3.2900E+02	1.1721E+00
-3.2800E+02	1.1599E+00
-3.2700E+02	1.1477E+00
-3.2600E+02	1.1356E+00
-3.2500E+02	1.1236E+00
-3.2400E+02	1.1118E+00
-3.2300E+02	1.1000E+00
-3.2200E+02	1.0883E+00
-3.2100E+02	1.0768E+00
-3.2000E+02	1.0654E+00
-3.1900E+02	1.0541E+00
-3.1800E+02	1.0429E+00
-3.1700E+02	1.0318E+00
-3.1600E+02	1.0208E+00
-3.1500E+02	1.0100E+00
-3.1400E+02	9.9926E-01
-3.1300E+02	9.8865E-01
-3.1200E+02	9.7816E-01
-3.1100E+02	9.6780E-01
-3.1000E+02	9.5756E-01
-3.0900E+02	9.4744E-01
-3.0800E+02	9.3745E-01
-3.0700E+02	9.2758E-01
-3.0600E+02	9.1784E-01
-3.0500E+02	9.0823E-01
-3.0400E+02	8.9875E-01
